발생일시,관할해경서,발생해역,발생유형,발생원인,기상,사고선박수,구조인원,부상인원,사망인원,사고위치,위도,경도,선종,톤수,geometry
2020-11-09 11:49,목포,영해,화재,안전부주의,양호,1.0,13.0,0.0,0.0,,34.34027777777778,125.76333333333334,어선,79.0,POINT (125.76333333333334 34.34027777777778)
2020-11-09 11:30,서귀포,영해,기관손상,정비불량,양호,1.0,1.0,0.0,0.0,,33.21666666666667,126.63333333333334,어선,3.74,POINT (126.63333333333334 33.21666666666667)
2020-11-09 09:30,인천,영해,침수,안전부주의,양호,1.0,9.0,0.0,0.0,,37.45583333333333,126.35138888888889,모터보트,2.45,POINT (126.35138888888889 37.45583333333333)
2020-11-09 08:43,인천,영해,기관손상,정비불량,양호,1.0,4.0,0.0,0.0,,37.37138888888889,126.48305555555555,어선,8.55,POINT (126.48305555555555 37.37138888888889)
2020-11-09 06:16,완도,항계 내,부유물감김,운항부주의,양호,1.0,4.0,0.0,0.0,,34.23083333333334,127.03138888888888,요트,3.09,POINT (127.03138888888888 34.23083333333334)
2020-11-08 13:10,여수,영해,접촉,운항부주의,양호,1.0,9.0,0.0,0.0,,34.23722222222222,127.28,낚시어선,9.77,POINT (127.28 34.23722222222222)
2020-11-08 10:50,창원,항계 내,추진기손상,정비불량,양호,1.0,3.0,0.0,0.0,,35.15416666666667,128.60583333333332,모터보트,0.63,POINT (128.60583333333332 35.15416666666667)
2020-11-08 10:36,목포,영해,추진기손상,정비불량,양호,1.0,2.0,0.0,0.0,,34.80638888888889,126.33583333333333,고무보트,0.1,POINT (126.33583333333333 34.80638888888889)
2020-11-08 10:22,완도,영해,키손상,정비불량,양호,1.0,7.0,0.0,0.0,,33.431666666666665,125.5363888888889,어선,29.0,POINT (125.5363888888889 33.431666666666665)
2020-11-08 09:28,목포,영해,부유물감김,운항부주의,양호,1.0,3.0,0.0,0.0,,34.723055555555554,125.49138888888889,요트,5.05,POINT (125.49138888888889 34.723055555555554)
2020-11-08 09:11,제주,영해,기관손상,정비불량,양호,1.0,6.0,0.0,0.0,,33.59527777777778,126.76805555555555,어선,4.86,POINT (126.76805555555555 33.59527777777778)
2020-11-08 08:51,태안,영해,운항저해,배터리 방전,황천6급,1.0,1.0,0.0,0.0,,36.74,126.13055555555556,고무보트,0.02,POINT (126.13055555555556 36.74)
2020-11-08 08:49,인천,영해,기관손상,정비불량,황천5급,1.0,18.0,0.0,0.0,,37.19,126.18388888888889,낚시어선,9.77,POINT (126.18388888888889 37.19)
2020-11-07 22:02,통영,협수로,화재,기타 ,양호,1.0,2.0,0.0,0.0,,34.83277777777778,128.3075,모터보트,4.78,POINT (128.3075 34.83277777777778)
2020-11-07 20:51,서귀포,영해,추진기손상,정비불량,양호,1.0,2.0,0.0,0.0,,33.22833333333333,126.3275,모터보트,0.4,POINT (126.3275 33.22833333333333)
2020-11-07 20:42,통영,협수로,부유물감김,운항부주의,양호,1.0,3.0,0.0,0.0,,34.66138888888889,128.64027777777778,어선,4.4,POINT (128.64027777777778 34.66138888888889)
2020-11-07 20:25,군산,항계 내,기관손상,정비불량,양호,1.0,4.0,0.0,0.0,,35.981944444444444,126.60888888888888,어선,9.77,POINT (126.60888888888888 35.981944444444444)
2020-11-07 19:44,완도,항계 내,표류,관리소홀,양호,1.0,0.0,0.0,0.0,,34.46666666666667,126.96277777777777,어선,0.81,POINT (126.96277777777777 34.46666666666667)
2020-11-07 16:15,인천,항계 내,부유물감김,운항부주의,양호,1.0,19.0,0.0,0.0,,37.369166666666665,126.53166666666667,유도선,11.0,POINT (126.53166666666667 37.369166666666665)
2020-11-07 15:32,목포,영해,기관손상,정비불량,양호,1.0,7.0,0.0,0.0,,35.047777777777775,125.37416666666667,어선,24.0,POINT (125.37416666666667 35.047777777777775)
2020-11-07 15:22,인천,영해,기관손상,정비불량,양호,1.0,3.0,0.0,0.0,,37.24638888888889,126.33805555555556,모터보트,2.0,POINT (126.33805555555556 37.24638888888889)
2020-11-07 15:22,여수,영해,침수,정비불량,양호,1.0,2.0,0.0,0.0,,34.17666666666667,127.35777777777778,어선,8.55,POINT (127.35777777777778 34.17666666666667)
2020-11-07 09:14,인천,항계 내,해양오염,관리소홀,양호,1.0,0.0,0.0,0.0,,37.445277777777775,126.61555555555556,예부선,119.0,POINT (126.61555555555556 37.445277777777775)
2020-11-07 08:20,제주,영해,충돌,운항부주의,양호,1.0,1.0,0.0,0.0,,33.568333333333335,126.8163888888889,어선,9.16,POINT (126.8163888888889 33.568333333333335)
2020-11-07 08:20,제주,영해,충돌,운항부주의,양호,1.0,1.0,0.0,0.0,,33.568333333333335,126.8163888888889,고무보트,1.0,POINT (126.8163888888889 33.568333333333335)
2020-11-07 07:36,군산,항계 내,침수,관리소홀,양호,1.0,0.0,0.0,0.0,,35.80972222222222,126.42222222222222,어선,7.93,POINT (126.42222222222222 35.80972222222222)
2020-11-07 05:37,동해,영해,기관손상,정비불량,양호,1.0,1.0,0.0,0.0,,37.780833333333334,128.95916666666668,어선,1.23,POINT (128.95916666666668 37.780833333333334)
2020-11-07 01:53,여수,영해,침수,운항부주의,양호,1.0,2.0,0.0,0.0,,34.50333333333333,127.825,어선,4.99,POINT (127.825 34.50333333333333)
2020-11-06 19:10,울산,영해,기관손상,정비불량,양호,1.0,5.0,0.0,0.0,,35.303333333333335,129.34027777777777,어선,2.84,POINT (129.34027777777777 35.303333333333335)
2020-11-06 18:54,평택,영해,부유물감김,운항부주의,양호,1.0,2.0,0.0,0.0,,37.16638888888889,126.56166666666667,기타,4.91,POINT (126.56166666666667 37.16638888888889)
2020-11-06 17:16,제주,영해,기관손상,정비불량,양호,1.0,3.0,0.0,0.0,,33.961666666666666,126.30333333333333,고무보트,1.27,POINT (126.30333333333333 33.961666666666666)
2020-11-06 15:58,서귀포,영해,운항저해,배터리 방전,양호,1.0,2.0,0.0,0.0,,33.458333333333336,126.95,모터보트,1.0,POINT (126.95 33.458333333333336)
2020-11-06 10:08,통영,협수로,기관손상,정비불량,양호,1.0,2.0,0.0,0.0,,34.838055555555556,128.41416666666666,어선,2.99,POINT (128.41416666666666 34.838055555555556)
2020-11-06 09:25,군산,영해-EEZ,작업 중 인명사상,안전부주의,양호,1.0,1.0,0.0,0.0,,35.91694444444445,124.36666666666666,관공선,3000.0,POINT (124.36666666666666 35.91694444444445)
2020-11-06 08:35,통영,협수로,작업 중 인명사상,안전부주의,양호,1.0,1.0,0.0,0.0,,34.605555555555554,128.37027777777777,어선,4.95,POINT (128.37027777777777 34.605555555555554)
2020-11-06 08:04,보령,영해,키손상,정비불량,양호,1.0,22.0,0.0,0.0,,36.278055555555554,126.2875,낚시어선,9.77,POINT (126.2875 36.278055555555554)
2020-11-06 07:46,목포,영해,좌초/좌주,운항부주의,양호,1.0,1.0,0.0,0.0,,34.901666666666664,126.26,어선,0.77,POINT (126.26 34.901666666666664)
2020-11-06 06:59,부안,영해,기관손상,정비불량,양호,1.0,22.0,0.0,0.0,,35.706944444444446,126.36666666666666,낚시어선,9.77,POINT (126.36666666666666 35.706944444444446)
2020-11-06 06:09,부산,영해,운항저해,배터리 방전,양호,1.0,1.0,0.0,0.0,,35.1125,129.19166666666666,모터보트,2.4,POINT (129.19166666666666 35.1125)
2020-11-06 05:52,통영,영해,작업 중 인명사상,안전부주의,양호,1.0,1.0,1.0,0.0,,34.653333333333336,128.19666666666666,어선,35.0,POINT (128.19666666666666 34.653333333333336)
2020-11-06 05:39,군산,영해,기관손상,정비불량,양호,1.0,9.0,0.0,0.0,,35.93944444444445,126.50833333333334,어선,296.0,POINT (126.50833333333334 35.93944444444445)
2020-11-06 04:49,동해,영해,기관손상,정비불량,양호,1.0,1.0,0.0,0.0,,37.84638888888889,128.89027777777778,어선,1.23,POINT (128.89027777777778 37.84638888888889)
2020-11-05 22:43,부산,영해,키손상,정비불량,양호,1.0,22.0,0.0,0.0,,34.98916666666667,129.12916666666666,낚시어선,9.77,POINT (129.12916666666666 34.98916666666667)
2020-11-05 16:03,인천,영해-EEZ,부유물감김,운항부주의,양호,1.0,4.0,0.0,0.0,,37.30166666666667,125.7925,어선,7.93,POINT (125.7925 37.30166666666667)
2020-11-05 15:58,목포,영해,기관손상,정비불량,양호,1.0,19.0,0.0,0.0,,34.36472222222222,126.05527777777777,낚시어선,9.77,POINT (126.05527777777777 34.36472222222222)
2020-11-05 15:32,제주,항계 내,침수,관리소홀,양호,1.0,0.0,0.0,0.0,,33.4425,126.27916666666667,모터보트,1.14,POINT (126.27916666666667 33.4425)
2020-11-05 14:40,목포,항계 내,추진기손상,정비불량,양호,1.0,36.0,0.0,0.0,,34.782222222222224,126.34166666666667,여객선,223.0,POINT (126.34166666666667 34.782222222222224)
2020-11-05 12:06,완도,항계 내,운항저해,연료고갈,양호,1.0,1.0,0.0,0.0,,34.29472222222222,127.08416666666666,어선,7.93,POINT (127.08416666666666 34.29472222222222)
2020-11-05 10:16,동해,영해,추진기손상,정비불량,양호,1.0,2.0,0.0,0.0,,37.799166666666665,128.93305555555557,고무보트,1.0,POINT (128.93305555555557 37.799166666666665)
2020-11-05 09:50,포항,영해,기관손상,정비불량,양호,1.0,8.0,0.0,0.0,,35.95,129.58305555555555,낚시어선,9.77,POINT (129.58305555555555 35.95)
2020-11-05 08:39,보령,영해,추진기손상,정비불량,양호,1.0,2.0,0.0,0.0,,36.13027777777778,126.48722222222223,모터보트,0.2,POINT (126.48722222222223 36.13027777777778)
2020-11-05 07:57,창원,영해,기관손상,정비불량,양호,1.0,2.0,0.0,0.0,,35.98027777777778,128.72555555555556,어선,4.97,POINT (128.72555555555556 35.98027777777778)
2020-11-05 07:11,통영,협수로,좌초/좌주,운항부주의,양호,1.0,1.0,0.0,0.0,,34.69916666666667,128.02305555555554,화물선,16.0,POINT (128.02305555555554 34.69916666666667)
2020-11-05 07:06,창원,영해,기관손상,정비불량,양호,1.0,4.0,0.0,0.0,,35.049166666666665,128.6238888888889,낚시어선,1.96,POINT (128.6238888888889 35.049166666666665)
2020-11-05 06:48,부산,항계 내,충돌,운항부주의,양호,1.0,2.0,0.0,0.0,,35.04416666666667,128.98166666666665,어선,1.67,POINT (128.98166666666665 35.04416666666667)
2020-11-05 06:48,부산,항계 내,충돌,운항부주의,양호,1.0,1.0,0.0,0.0,,35.04416666666667,128.98166666666665,예부선,256.0,POINT (128.98166666666665 35.04416666666667)
2020-11-05 06:43,목포,영해,부유물감김,운항부주의,양호,1.0,4.0,0.0,0.0,,34.58555555555556,126.14083333333333,어선,108.0,POINT (126.14083333333333 34.58555555555556)
2020-11-04 21:28,평택,영해,충돌,운항부주의,양호,1.0,6.0,0.0,0.0,,36.971666666666664,125.9025,어선,9.77,POINT (125.9025 36.971666666666664)
2020-11-04 21:28,평택,영해,충돌,운항부주의,양호,1.0,2.0,0.0,0.0,,36.971666666666664,125.9025,어선,36.0,POINT (125.9025 36.971666666666664)
2020-11-04 16:24,통영,협수로,운항저해,배터리 방전,양호,1.0,4.0,0.0,0.0,,34.920833333333334,127.94638888888889,모터보트,1.2,POINT (127.94638888888889 34.920833333333334)
2020-11-04 14:24,통영,협수로,기관손상,정비불량,양호,1.0,38.0,0.0,0.0,,34.74583333333333,128.39055555555555,유도선,29.0,POINT (128.39055555555555 34.74583333333333)
2020-11-04 10:24,인천,영해,기관손상,정비불량,양호,1.0,6.0,0.0,0.0,,37.29805555555556,126.33,어선,7.93,POINT (126.33 37.29805555555556)
2020-11-03 08:27,완도,항계 내,부유물감김,운항부주의,양호,1.0,4.0,0.0,0.0,,34.16833333333334,126.84555555555555,어선,79.0,POINT (126.84555555555555 34.16833333333334)
2020-11-03 07:07,목포,영해,부유물감김,운항부주의,양호,1.0,1.0,0.0,0.0,,35.018055555555556,126.2075,어선,1.31,POINT (126.2075 35.018055555555556)
2020-11-03 03:36,포항,영해,기관손상,정비불량,양호,1.0,4.0,0.0,0.0,,36.01694444444445,129.6313888888889,화물선,263.0,POINT (129.6313888888889 36.01694444444445)
2020-11-02 23:12,목포,영해,좌초/좌주,운항부주의,양호,1.0,6.0,0.0,0.0,,34.793055555555554,126.34055555555555,어선,29.0,POINT (126.34055555555555 34.793055555555554)
